,index,inner_0,inner_1,inner_2,inner_3,outer_0,outer_1,outer_2,outer_3,outer_4,outer_5,frame_ID,bbox,area,perimeter,aspect_ratio
443,"(20, '[112, 296, 146, 353]')",1.7077501,2.8223917,-1.9382226,0.13913538,1.3647469,0.54695123,1.8412846,-0.76248044,1.4150622,-0.10467881,20,"[112, 296, 146, 353]",1450.0,150.46803,0.5964912
444,"(20, '[73, 300, 90, 317]')",-0.2326758,1.074354,1.2577901,-1.4095341,6.541602,0.26054883,-0.19317864,3.062868,0.23890686,-0.26442358,20,"[73, 300, 90, 317]",240.0,54.04163,1.0
445,"(20, '[379, 300, 406, 329]')",1.466877,3.2091882,-1.0334862,-2.4672484,-1.1089761,-0.573481,0.25780907,-0.47355178,1.0305161,0.32988852,20,"[379, 300, 406, 329]",628.0,91.59798,0.9310345
446,"(20, '[195, 307, 224, 333]')",0.17882232,3.139139,0.72859865,-2.3269224,0.052898742,-0.45117354,-0.039861485,0.015416325,-0.20635009,0.14857797,20,"[195, 307, 224, 333]",575.0,87.84062,1.1153846
447,"(20, '[39, 308, 59, 330]')",-0.9843871,2.594893,0.9948878,-2.027299,5.2394066,0.15905431,1.0673378,-0.8098022,-0.21108449,-0.20157883,20,"[39, 308, 59, 330]",345.0,67.69849,0.90909094
448,"(20, '[505, 319, 529, 340]')",3.3303025,-1.687028,1.974444,-0.15756252,-0.70550674,2.4492753,1.1734802,-0.5071564,1.5264726,-0.22856866,20,"[505, 319, 529, 340]",411.0,73.1127,1.1428572
449,"(20, '[485, 321, 491, 330]')",1.2832443,-5.2523556,-1.2628196,-0.002809622,-4.196416,-2.0273843,-0.28041855,0.5097325,-0.22790116,0.0135446405,20,"[485, 321, 491, 330]",47.0,23.071068,0.6666667
450,"(20, '[55, 322, 109, 381]')",0.2330106,10.50237,-1.1681496,1.5886613,3.1230862,0.48415834,1.3491865,0.063847095,-0.5913761,-0.117483184,20,"[55, 322, 109, 381]",2176.0,186.26703,0.91525424
451,"(20, '[238, 325, 266, 357]')",0.9092411,3.3448067,-1.6672329,-0.7777032,-0.5980341,-0.80252165,1.0421554,-0.15776692,0.7647196,0.16397707,20,"[238, 325, 266, 357]",675.0,95.497475,0.875
452,"(20, '[371, 332, 407, 366]')",2.5355418,5.2095904,-0.7583835,-2.113339,-2.5122914,-0.5551273,0.88045835,0.4098295,0.22823206,-0.03549242,20,"[371, 332, 407, 366]",973.0,114.91169,1.0588236
453,"(20, '[319, 334, 354, 379]')",0.9216783,3.820417,-0.2769478,-2.5164282,0.6834163,-0.04337517,1.4549308,-0.49937063,1.3370664,0.21376425,20,"[319, 334, 354, 379]",1233.0,130.2254,0.7777778
454,"(20, '[289, 335, 310, 357]')",-0.1954952,1.316458,-0.16001378,-2.4188108,-0.9217332,-0.6869744,-0.1765254,0.32904482,-0.53085524,0.1180568,20,"[289, 335, 310, 357]",373.0,69.69849,0.95454544
455,"(20, '[158, 337, 178, 362]')",-7.647808,1.7333183,0.980666,0.75975883,2.0555797,-1.7800373,0.8950825,-1.0131325,0.79848397,0.0752362,20,"[158, 337, 178, 362]",388.0,71.35534,0.8
456,"(20, '[275, 346, 283, 358]')",-0.19929595,-0.9938457,0.19405991,0.047864564,-1.7841412,-2.2054503,-0.389985,0.42373264,-0.9388446,-0.06597007,20,"[275, 346, 283, 358]",81.0,32.485283,0.6666667
457,"(20, '[567, 350, 576, 368]')",1.5608686,-3.8962853,-0.5671638,0.08054619,-4.7589245,-0.8819625,-0.054371793,0.47862336,0.05980649,-0.016820105,20,"[567, 350, 576, 368]",119.0,44.142136,0.5
458,"(20, '[200, 351, 226, 379]')",1.2915382,4.0233173,0.28816625,-1.2228327,0.35846156,-0.9128829,1.2484206,-0.087172784,0.4519721,0.100891314,20,"[200, 351, 226, 379]",588.0,88.769554,0.9285714
459,"(20, '[454, 352, 483, 382]')",2.2015467,3.2419343,0.21370982,-2.8973343,-2.0861568,-1.1332403,1.2364565,0.090521544,0.9220103,0.15840949,20,"[454, 352, 483, 382]",648.0,93.497475,0.96666664
460,"(20, '[260, 359, 296, 398]')",2.800331,5.20247,0.35506192,-2.0076592,-0.058399126,0.33407643,0.29115763,0.20942315,-0.3166379,0.074174345,20,"[260, 359, 296, 398]",1109.0,123.15433,0.9230769
461,"(20, '[428, 361, 453, 398]')",2.525405,2.153376,-0.36770082,-0.253547,-0.22752628,2.605892,0.07971026,0.057128612,-0.09008945,-0.114825726,20,"[428, 361, 453, 398]",777.0,107.35534,0.6756757
462,"(20, '[132, 364, 140, 374]')",0.42136204,-5.3268123,-0.40415293,-0.013803361,-2.681852,1.0324733,-1.3967255,0.37204123,-0.85383487,0.02582219,20,"[132, 364, 140, 374]",63.0,27.899494,0.8
463,"(20, '[36, 367, 56, 390]')",0.73153424,2.0654714,-0.14024393,-2.8434658,0.930404,-1.521657,0.20103858,-0.36750677,-0.030188357,0.08466847,20,"[36, 367, 56, 390]",378.0,70.28427,0.8695652
464,"(20, '[486, 367, 517, 399]')",0.1730311,2.70716,0.8476161,-3.1200175,-1.5952282,-1.5446292,0.97175765,-0.0201741,0.7040405,0.11396602,20,"[486, 367, 517, 399]",790.0,103.25484,0.96875
465,"(20, '[135, 377, 200, 474]')",2.277927,2.282917,1.3026482,0.2314525,0.4570118,2.8110693,0.4163778,-0.23532756,0.39897698,-0.11258186,20,"[135, 377, 200, 474]",4420.0,269.27924,0.6701031
466,"(20, '[346, 379, 369, 403]')",0.41835222,1.6054566,-1.2343091,-1.7884852,-0.9819014,-1.1702684,0.17822747,0.4560185,-0.5883246,0.06717549,20,"[346, 379, 369, 403]",412.0,74.769554,0.9583333
467,"(20, '[195, 386, 236, 428]')",1.8506073,4.314049,-1.453476,-0.6710174,1.4640639,1.1028225,2.892016,-0.5079817,1.7117602,-0.14129022,20,"[195, 386, 236, 428]",1244.0,134.46803,0.97619045
468,"(20, '[32, 397, 46, 413]')",-0.60536635,-2.0065992,-1.4960902,-1.3961264,-2.2802737,-2.1457145,0.72738373,-0.08568707,0.89248824,0.1732972,20,"[32, 397, 46, 413]",171.0,46.62742,0.875
469,"(20, '[503, 398, 525, 421]')",1.4402413,1.9198254,-1.8668803,-0.9749457,0.4628225,0.15540466,0.63926345,0.3068002,-0.6613529,-0.1876046,20,"[503, 398, 525, 421]",413.0,73.1127,0.95652175
470,"(20, '[456, 399, 468, 412]')",-6.308078,3.7325394,2.1900744,-0.5737458,9.970247,1.6776401,0.66975015,-1.0933992,-2.1726782,-0.60403085,20,"[456, 399, 468, 412]",121.0,38.970562,0.9230769
471,"(20, '[50, 403, 84, 447]')",1.4880058,3.3740547,-0.38228375,-0.8076742,-0.07055657,-0.15164673,1.1410793,-0.20978001,0.70764244,0.07841855,20,"[50, 403, 84, 447]",1011.0,122.12489,0.77272725
472,"(20, '[417, 403, 427, 413]')",-0.07035943,-4.1316643,-1.5588942,-0.7821793,-4.021226,-3.2062929,-0.29735515,0.31716475,0.07602816,0.06370908,20,"[417, 403, 427, 413]",88.0,31.31371,1.0
473,"(20, '[100, 412, 116, 431]')",1.5018452,1.7618133,-2.2433083,-1.7893963,-2.4484735,-1.9996785,0.31534392,0.17653427,0.29649663,0.1563006,20,"[100, 412, 116, 431]",240.0,55.455845,0.84210527
474,"(20, '[308, 412, 392, 470]')",-6.2655325,7.450117,1.0987313,2.667477,0.7310639,3.222792,0.2778366,-0.0699582,0.41225103,-0.012841285,20,"[308, 412, 392, 470]",3399.0,234.5513,1.4482758
475,"(20, '[428, 412, 469, 449]')",1.4504222,2.6524673,-0.27814052,-2.793095,-0.28376344,0.35314876,1.840803,-0.45805043,1.7969937,0.23209822,20,"[428, 412, 469, 449]",1190.0,126.81118,1.1081082
476,"(20, '[558, 414, 567, 424]')",1.896693,-4.9087048,-0.20913161,-0.3013968,-5.1354275,-1.1272845,-0.20194902,0.53068495,-0.01920638,0.023569925,20,"[558, 414, 567, 424]",78.0,29.899494,0.9
477,"(20, '[237, 415, 283, 448]')",1.2980086,6.062031,3.1214428,-2.4600146,-1.2232966,-0.5017055,1.1483244,0.33357662,0.24656788,0.03612589,20,"[237, 415, 283, 448]",1189.0,129.98276,1.3939394
478,"(20, '[496, 433, 506, 439]')",3.5289705,-1.260432,2.061609,0.44242632,-2.045564,2.2336733,-1.1318673,0.7604908,-1.4568875,-0.067765206,20,"[496, 433, 506, 439]",52.0,25.071068,1.6666666
479,"(20, '[404, 440, 413, 449]')",-0.30447233,-4.4127398,-1.8134422,0.3933388,-2.4151514,-0.6408558,0.29670364,0.8182819,-0.8681854,-0.12899786,20,"[404, 440, 413, 449]",63.0,26.727922,1.0
480,"(20, '[120, 445, 136, 463]')",-9.35339,0.41692635,1.712223,1.1956644,5.7459936,1.255169,2.7103627,1.7740256,4.3196554,0.25793418,20,"[120, 445, 136, 463]",237.0,54.62742,0.8888889
481,"(20, '[490, 447, 510, 465]')",0.09660122,-0.22418405,-0.82738805,-0.88097304,-2.1324267,-2.049573,0.09053405,0.5534308,-0.55275565,0.02700436,20,"[490, 447, 510, 465]",295.0,60.870056,1.1111112
482,"(20, '[248, 448, 284, 488]')",2.3385386,3.1241498,0.8533224,-0.07889129,0.3000733,2.2797763,-0.52637786,0.2907071,-1.1273022,-0.20892616,20,"[248, 448, 284, 488]",893.0,119.29646,0.9
483,"(20, '[532, 448, 542, 458]')",4.1968327,-5.0871468,0.7905404,-0.58754534,-4.2448664,5.0920196,-4.6067233,-2.1080914,2.044017,-0.016745018,20,"[532, 448, 542, 458]",80.0,30.727922,1.0
484,"(20, '[9, 450, 110, 516]')",4.9348283,7.9850917,-2.2631583,6.38666,-0.6461516,3.28313,0.3452424,-0.20363902,0.81367904,-0.045617476,20,"[9, 450, 110, 516]",2825.0,266.1493,1.530303
485,"(20, '[407, 450, 429, 475]')",2.2383046,0.092402406,0.92894894,-0.24689072,-2.498902,0.61675036,-0.050164815,0.3595432,-0.050630707,0.058506556,20,"[407, 450, 429, 475]",405.0,73.59798,0.88
486,"(20, '[516, 454, 524, 462]')",5.568484,-4.8444424,-0.11056657,1.2077048,-5.242152,3.4726903,-4.285418,-1.5528442,1.4757147,0.07677386,20,"[516, 454, 524, 462]",48.0,23.31371,1.0
487,"(20, '[139, 458, 154, 472]')",0.14466594,-0.45963278,-2.1482933,-0.09710507,-0.14200868,-3.31241,-0.20160204,-0.8814428,0.79021657,0.2698042,20,"[139, 458, 154, 472]",162.0,45.213203,1.0714285
488,"(20, '[460, 459, 487, 497]')",1.6401091,0.9402755,-0.99372107,-0.77437776,-1.8750182,-0.44286475,0.11886771,0.61416805,-0.7568597,-0.055063847,20,"[460, 459, 487, 497]",801.0,107.84062,0.7105263
489,"(20, '[287, 460, 298, 471]')",5.103278,-4.934317,0.576997,-1.200075,-4.305876,4.772103,-3.9066625,-1.9189113,2.091924,0.11124227,20,"[287, 460, 298, 471]",88.0,33.55635,1.0
490,"(20, '[208, 462, 227, 481]')",-10.657197,-1.0708143,0.13442889,1.0368484,6.517123,-0.19979706,0.6892431,-0.5522399,-0.81124985,-0.026202807,20,"[208, 462, 227, 481]",285.0,60.870056,1.0
491,"(20, '[112, 475, 122, 486]')",-1.1756386,-3.153727,-1.6413432,-0.034488123,-1.040416,-0.17247912,0.83170485,0.836463,-0.88421714,-0.13981786,20,"[112, 475, 122, 486]",84.0,31.556349,0.90909094
492,"(20, '[312, 476, 327, 499]')",4.5177484,-2.0392025,-0.43214333,0.28967768,-2.8625882,-0.5671494,0.08020191,0.6780008,-0.64349115,-0.07808828,20,"[312, 476, 327, 499]",282.0,61.455845,0.65217394
493,"(20, '[355, 476, 388, 528]')",4.066802,1.8482268,-1.0658958,0.92306346,-2.360703,0.7826576,0.35962445,0.20821093,0.2748734,-0.02207979,20,"[355, 476, 388, 528]",1186.0,140.46803,0.63461536
494,"(20, '[488, 477, 502, 493]')",1.6165571,-1.4691429,-1.5925112,0.15855274,-2.8671696,-3.4522133,-0.2798513,0.4198488,-0.3609994,0.047732778,20,"[488, 477, 502, 493]",190.0,48.384777,0.875
495,"(20, '[136, 478, 196, 540]')",2.921041,6.6298375,2.177569,-0.06363113,6.1271114,4.6187043,2.1542034,1.4930052,2.3131359,0.05776085,20,"[136, 478, 196, 540]",2574.0,195.48022,0.9677419
496,"(20, '[430, 478, 439, 487]')",1.9640274,-3.638709,-0.78481275,-0.05461232,-4.88644,-2.0769207,-0.25823638,0.41653848,0.071971826,0.026543705,20,"[430, 478, 439, 487]",62.0,26.727922,1.0
497,"(20, '[244, 488, 335, 578]')",-6.573601,4.5967975,0.4260366,1.6972783,-0.6301344,2.2193925,1.0605209,0.09907377,0.56490874,0.01316896,20,"[244, 488, 335, 578]",6104.0,292.9777,1.0111111
498,"(20, '[390, 489, 423, 516]')",-0.08086115,0.6536867,-0.95261186,-1.6712261,-2.6438816,-2.3166068,0.3233961,0.25937283,0.15281263,0.059812177,20,"[390, 489, 423, 516]",698.0,99.59798,1.2222222
499,"(20, '[507, 493, 524, 512]')",0.4352718,-2.3428233,-1.3297731,-0.16350085,-0.5446811,1.998751,-0.758137,0.39750242,-0.85842586,-0.0009463924,20,"[507, 493, 524, 512]",236.0,56.870056,0.8947368
500,"(20, '[556, 493, 566, 505]')",2.7200947,-2.8916538,-0.31316698,1.2827396,-2.3116922,4.496292,-3.307907,-0.78203213,0.16991048,0.12443253,20,"[556, 493, 566, 505]",102.0,34.72792,0.8333333
501,"(20, '[478, 494, 504, 522]')",0.84257936,0.407018,0.4845972,-2.2809343,-0.42315498,-0.5095663,0.22676355,0.11272776,-0.10320961,0.101031244,20,"[478, 494, 504, 522]",559.0,86.42641,0.9285714
502,"(20, '[470, 511, 479, 522]')",2.1694863,-4.824666,-0.14226578,-0.4700278,-3.556177,-0.6415877,-0.2777824,0.8919623,-1.0750374,-0.123090796,20,"[470, 511, 479, 522]",75.0,30.142136,0.8181818
503,"(20, '[527, 512, 571, 555]')",-7.467764,1.5215473,-2.9918303,2.228725,0.6516991,1.359856,-0.16176225,0.008913095,-0.5302795,0.037196055,20,"[527, 512, 571, 555]",1500.0,142.46803,1.0232558
504,"(20, '[67, 516, 80, 529]')",-0.80773413,-1.8303647,-1.9749173,0.41104025,-3.0068429,-2.767889,0.12395604,0.25175723,0.14880913,0.0727472,20,"[67, 516, 80, 529]",134.0,40.384777,1.0
505,"(20, '[31, 528, 61, 558]')",1.5110041,3.439507,-1.0918635,-2.1415148,-1.5099056,-3.2198904,0.49701005,-0.34645098,0.84514797,0.15594898,20,"[31, 528, 61, 558]",759.0,100.18377,1.0
506,"(20, '[483, 529, 503, 550]')",-0.008831261,-1.4427602,-0.4786541,-1.38634,-1.125519,-2.3269432,-0.28645128,-0.03030747,-0.29159495,0.0981141,20,"[483, 529, 503, 550]",350.0,67.45584,0.95238096
507,"(20, '[397, 535, 411, 552]')",2.9895713,-3.2686796,-0.2717013,-1.1709719,-1.3334517,1.9888765,-0.113185585,0.13051552,-0.053365745,-0.12284405,20,"[397, 535, 411, 552]",180.0,48.62742,0.8235294
508,"(20, '[123, 541, 149, 567]')",1.4805459,2.4935603,-1.596848,-1.9551637,-1.971598,-0.983397,0.9355491,0.2580102,0.40332603,0.07347816,20,"[123, 541, 149, 567]",510.0,82.42641,1.0
509,"(20, '[575, 541, 586, 554]')",3.550711,-1.846739,0.29558378,0.3561871,-2.3560622,3.600343,-0.57988334,-1.0553368,1.92459,-0.0939981,20,"[575, 541, 586, 554]",119.0,39.55635,0.84615386
510,"(20, '[464, 544, 487, 568]')",0.57876533,0.6502055,-1.3503162,-1.8671962,-2.7176456,-1.5364335,0.36882937,0.3567103,0.16659433,0.15303239,20,"[464, 544, 487, 568]",433.0,74.769554,0.9583333
511,"(20, '[344, 545, 385, 585]')",1.5588887,4.185028,-0.7349251,-2.1388412,-1.6071658,-0.06335198,0.6131557,0.50797004,-0.24552089,-0.012487539,20,"[344, 545, 385, 585]",1338.0,134.56854,1.025
512,"(20, '[66, 549, 92, 574]')",0.30575398,1.8949456,-0.41549027,-1.1629645,-1.4626133,-1.8926325,0.21139683,0.22636893,-0.1512478,0.11043742,20,"[66, 549, 92, 574]",533.0,83.941124,1.04
513,"(20, '[415, 549, 429, 566]')",-0.12028986,-2.1626012,0.0049408553,-0.3284554,-3.4645164,-0.78455734,0.555864,0.54240316,0.014332319,-0.013731384,20,"[415, 549, 429, 566]",197.0,49.79899,0.8235294
514,"(20, '[405, 552, 414, 561]')",-0.18596102,-4.09808,0.2054518,-0.19193701,-3.39919,-1.2768521,0.53691745,0.47400463,0.09123566,-0.049480706,20,"[405, 552, 414, 561]",68.0,29.071068,1.0
515,"(20, '[150, 553, 162, 566]')",0.68842196,-4.1054225,0.12459274,-0.5826069,-3.406513,-2.1228094,-0.0356551,0.51221657,-0.33753666,-0.04719437,20,"[150, 553, 162, 566]",125.0,38.970562,0.9230769
516,"(20, '[563, 554, 586, 576]')",0.95266145,-1.2945694,0.3059017,-0.63738453,-1.9612725,-0.10795454,1.4275552,0.10916384,0.97373325,-0.038932297,20,"[563, 554, 586, 576]",394.0,73.1127,1.0454545
517,"(20, '[111, 564, 132, 590]')",0.7125869,-0.09558796,-2.723698,1.4768053,-2.397001,-2.1952052,0.39110363,0.44633502,-0.29725042,-0.10045842,20,"[111, 564, 132, 590]",400.0,74.769554,0.8076923
518,"(20, '[320, 566, 344, 594]')",1.2169943,2.1063008,-0.9984197,-1.8751938,-0.6747754,-1.6577967,-0.15143019,0.3026387,-0.87952596,-0.0054475465,20,"[320, 566, 344, 594]",510.0,83.01219,0.85714287
519,"(20, '[199, 571, 217, 592]')",3.9823277,-1.0296147,-0.9042049,0.75145715,-2.130174,0.1379228,0.3653003,0.40117794,-0.30469033,-0.1969644,20,"[199, 571, 217, 592]",280.0,61.112698,0.85714287
520,"(20, '[401, 575, 414, 585]')",5.9714108,-2.5616093,0.5273545,-0.54067016,-3.9141386,4.4513474,-2.4275193,-1.8732997,2.6142354,-0.085053414,20,"[401, 575, 414, 585]",101.0,35.55635,1.3
521,"(20, '[247, 579, 256, 590]')",3.1220539,-4.4744916,0.36096954,-0.20554347,-4.363388,1.7052425,-1.7243998,-0.4515759,0.66665816,0.016123531,20,"[247, 579, 256, 590]",83.0,30.727922,0.8181818
522,"(30, '[518, 23, 535, 42]')",-2.5269024,1.3199934,0.50177777,-2.105378,2.2965803,-2.7722228,0.5189291,-1.564281,1.2338483,0.13166031,30,"[518, 23, 535, 42]",282.0,60.384777,0.8947368
523,"(30, '[423, 24, 447, 47]')",-2.140676,2.8576226,0.031140255,-1.5440588,3.314936,-3.766412,-0.060022186,-2.113829,1.4698912,0.29367295,30,"[423, 24, 447, 47]",432.0,74.769554,1.0434783
524,"(30, '[360, 25, 374, 39]')",-0.24455144,0.54109275,-1.4700156,-0.9777789,-0.688283,-2.2437913,0.67821,-0.39730355,0.67519915,0.09716611,30,"[360, 25, 374, 39]",150.0,43.213203,1.0
525,"(30, '[397, 26, 412, 41]')",-2.668763,-0.1878144,-0.59575295,-2.194853,2.5541718,-3.3119857,-0.5141751,-1.492226,0.33220318,0.09344784,30,"[397, 26, 412, 41]",182.0,47.213203,1.0
526,"(30, '[11, 28, 52, 66]')",0.29383755,7.260419,3.4894347,-3.327794,2.0705523,-0.2147209,1.6270279,-0.3708669,1.2707294,0.12320143,30,"[11, 28, 52, 66]",1250.0,130.56854,1.0789474
527,"(30, '[190, 29, 205, 42]')",-0.30791593,-2.2729914,1.4551284,0.07186637,-2.5409117,-0.3394878,0.8082353,0.3700117,0.2260491,-0.05149728,30,"[190, 29, 205, 42]",149.0,43.213203,1.1538461
528,"(30, '[541, 29, 582, 58]')",-2.080033,1.7683519,0.8750364,-1.3141202,0.216353,0.8078313,1.4066179,-0.6446544,1.7104145,0.30072567,30,"[541, 29, 582, 58]",929.0,113.74011,1.4137931
529,"(30, '[453, 31, 460, 39]')",0.41340336,-3.43116,-1.0121076,-0.3460756,-3.4225085,-3.6099303,-0.60066223,0.44434914,-0.4946354,0.044931546,30,"[453, 31, 460, 39]",50.0,23.071068,0.875
530,"(30, '[73, 41, 85, 52]')",-0.81779003,1.9129444,-2.9245086,0.14206196,0.32780647,-4.1992965,-1.5537535,-1.1315573,-0.3099975,0.062607646,30,"[73, 41, 85, 52]",116.0,37.31371,1.0909091
531,"(30, '[253, 47, 283, 74]')",0.8981501,4.973982,1.7107488,-1.4543267,0.36516714,-0.22239468,1.4062399,-0.3261427,1.0025245,0.1588944,30,"[253, 47, 283, 74]",590.0,90.08326,1.1111112
532,"(30, '[459, 49, 475, 66]')",-9.683003,-0.8029246,1.0308055,0.24648644,5.0273037,-1.7056942,1.3397633,-1.8648888,1.523309,0.17283863,30,"[459, 49, 475, 66]",218.0,52.04163,0.9411765
533,"(30, '[145, 51, 167, 76]')",0.7586361,0.75498074,-2.1124377,0.19788747,-0.8331743,0.44870427,0.06349394,0.35589474,-0.5566201,-0.0080411,30,"[145, 51, 167, 76]",369.0,73.01219,0.88
534,"(30, '[119, 54, 144, 85]')",-0.033704147,1.4170748,-1.1531088,0.55935085,3.0041103,0.6997824,2.0645056,-0.8033671,1.3655447,0.12046683,30,"[119, 54, 144, 85]",526.0,87.497475,0.8064516
535,"(30, '[386, 59, 406, 78]')",0.20529096,1.355402,1.9808025,-2.0722768,-1.1497834,-0.37746984,0.47822434,0.16038556,0.17153957,0.1641992,30,"[386, 59, 406, 78]",308.0,62.28427,1.0526316
536,"(30, '[294, 60, 375, 154]')",4.7941637,5.721618,-0.70799017,1.9659204,0.6858738,2.0474856,0.36941162,0.45476723,-0.8978181,-0.16518515,30,"[294, 60, 375, 154]",4860.0,290.00714,0.86170214
537,"(30, '[516, 61, 527, 73]')",-9.307292,-0.09525103,1.2684218,-0.31926453,9.635342,-2.135907,-0.20974924,-2.272017,-0.46033317,-0.012827576,30,"[516, 61, 527, 73]",108.0,36.142136,0.9166667
538,"(30, '[93, 63, 109, 82]')",-0.51004356,3.1096163,-0.7006432,-1.1542038,2.9617496,-0.9388097,1.7264198,-0.6100335,0.7244357,0.06939601,30,"[93, 63, 109, 82]",251.0,57.213203,0.84210527
539,"(30, '[437, 67, 447, 77]')",-2.2838628,-2.8753695,-1.3854604,0.8220638,-1.0786703,-3.6411445,0.030768406,-0.20540327,0.12233334,0.06212244,30,"[437, 67, 447, 77]",68.0,28.970562,1.0
540,"(30, '[446, 70, 460, 87]')",0.095923215,-1.1165012,0.5843492,0.58240867,0.26256043,1.1710811,-0.48940992,0.17410752,-0.622555,0.02599588,30,"[446, 70, 460, 87]",186.0,49.213203,0.8235294
541,"(30, '[193, 71, 201, 79]')",0.64315176,-4.8714533,-1.4594663,-0.84964603,-3.8095748,-3.1251051,-0.30315307,0.3769646,-0.21780115,-0.03580101,30,"[193, 71, 201, 79]",54.0,24.485281,1.0
542,"(30, '[246, 75, 256, 92]')",0.40400407,-2.9254425,-1.334108,1.2756217,-3.642007,-2.2244883,0.17303522,0.4041301,0.13826993,0.08623853,30,"[246, 75, 256, 92]",126.0,44.384777,0.5882353
543,"(30, '[64, 81, 104, 119]')",1.2995741,8.743128,3.3599713,-0.72058433,3.0120423,0.6761665,1.7361487,-0.12042656,0.4267274,-0.2237789,30,"[64, 81, 104, 119]",1169.0,125.63961,1.0526316
544,"(30, '[36, 82, 50, 96]')",-7.327614,3.1512573,4.4011965,0.230626,6.618864,1.1389625,1.962278,0.21107608,1.103848,-0.09318555,30,"[36, 82, 50, 96]",153.0,43.79899,1.0
545,"(30, '[468, 83, 491, 105]')",0.06386378,3.2636988,0.5357461,-2.492988,0.4122944,-2.584069,0.38294804,-0.91474116,0.898764,0.17781067,30,"[468, 83, 491, 105]",409.0,71.941124,1.0454545
546,"(30, '[174, 87, 189, 103]')",-3.8947592,0.79323757,-0.61479914,-1.6612337,0.8872096,-2.182443,0.14462048,-0.8466286,0.5767203,0.20690952,30,"[174, 87, 189, 103]",191.0,48.62742,0.9375
547,"(30, '[202, 88, 218, 105]')",2.088351,-1.1991076,0.09502898,-0.27149463,-2.4177468,1.5604256,-0.36122274,0.017460661,0.24797422,-0.02207988,30,"[202, 88, 218, 105]",220.0,52.62742,0.9411765
548,"(30, '[229, 89, 244, 103]')",-9.298992,-0.54440457,1.684091,0.52458304,6.0817394,0.87573296,1.4556565,-1.1017418,0.60473806,0.24051481,30,"[229, 89, 244, 103]",149.0,44.04163,1.0714285
549,"(30, '[48, 93, 59, 104]')",-5.1971464,2.8523269,1.9695436,0.6418697,1.8679063,-1.841055,0.13768224,-0.5257018,-0.5019122,-0.1025341,30,"[48, 93, 59, 104]",93.0,33.55635,1.0
550,"(30, '[516, 96, 532, 112]')",-1.3479598,-0.9617371,1.2092907,-1.0622035,0.7694642,-0.5510724,0.98829514,-0.11961954,0.25256452,0.08972284,30,"[516, 96, 532, 112]",200.0,50.04163,1.0
551,"(30, '[113, 99, 122, 109]')",1.9009174,-1.2320353,2.505784,-0.48948088,2.50016,3.514957,-1.272389,-0.5728548,-1.1529142,-0.4303819,30,"[113, 99, 122, 109]",72.0,29.31371,0.9
552,"(30, '[388, 99, 405, 115]')",-1.365316,-2.3620028,-0.9439245,-0.12864774,0.07258832,-1.7889642,1.1453837,-0.4397674,0.8678001,0.081152536,30,"[388, 99, 405, 115]",218.0,52.62742,1.0625
553,"(30, '[420, 102, 441, 131]')",-0.27259377,-0.89182633,-2.5258064,0.18123327,-0.5562058,-1.3970062,1.0539945,-0.25287303,0.7572964,0.10691425,30,"[420, 102, 441, 131]",414.0,79.01219,0.7241379
554,"(30, '[237, 105, 268, 147]')",0.96609473,1.6617066,2.2202559,0.013078234,1.4407032,2.919689,0.6736802,-0.4869078,0.8926629,0.16956201,30,"[237, 105, 268, 147]",867.0,116.81118,0.7380952
555,"(30, '[275, 109, 315, 147]')",-1.6535723,10.515079,3.0130615,2.5253682,5.9625273,0.48345888,1.0366309,0.24769154,-0.31917,-0.19495389,30,"[275, 109, 315, 147]",1090.0,124.46804,1.0526316
556,"(30, '[36, 111, 46, 121]')",-0.7647784,-3.697534,-0.5092569,0.38882717,-1.4678746,-1.8827845,0.247909,0.2673517,-0.42537707,-0.073112085,30,"[36, 111, 46, 121]",77.0,30.727922,1.0
